source,text,Data Bersih,sentiment_score,sentiment_label
Twitter,Dalam melakukan perjalanan jauh dengan mobil listrik pengendara perlu memperhatikan titik lokasi stasiun pengisian kendaraan listrik umum (SPKLU) agar ada persiapan kapan dan di mana mobil listrik perlu diisi ulang dayanya mengingat mobil listrik tidak seperti kendaraan dengan https://t.co/6Rji2VgcT3,jalan mobil listrik kendara perhati titik lokasi stasiun isi kendara listrik spklu siap mobil listrik isi ulang daya mobil listrik kendara,5,Positif
Twitter,Penggunaan mobil listrik dapat menjadi pertimbangan bagi pemudik untuk mudik lebaran tahun ini. Namun ada hal yang perlu menjadi perhatian bagi penggunanya saat mudik. Simak infografik rest area jalan tol dengan SPKLU selengkapnya dalam tautan ini. ️ https://t.co/tXU3To0g0b https://t.co/6dxGSNA0Jr,guna mobil listrik timbang mudik mudik lebaran perhati guna mudik simak infografik rest area jalan tol spklu lengkap taut,1,Positif
Twitter,Perusahaan teknologi mobilitas Omoway resmi memulai produksi massal motor listrik Omo X yang diklaim sebagai motor self-balancing pertama di dunia. Baca Selengkapnya https://t.co/6QyUj33E5e ~NA #MotorListrik #Omoway #OmoX https://t.co/uBYTQsthae,usaha teknologi mobilitas omoway resmi produksi massal motor listrik omo x klaim motor selfbalancing dunia baca lengkap na,9,Positif
Twitter,Tim Go Mudik CNN Indonesia Pakai Mobil Listrik Liput Arus Mudik 2026 https://t.co/j86I91UffT,tim go mudik cnn indonesia pakai mobil listrik liput arus mudik,-9,Negatif
Twitter,BYD tampaknya sedang menyiapkan mobil listrik BYD Atto 1 terbaru! Di China versi baru dari hatchback listrik yang dijual dengan mama BYD Seagull itu tertangkap kamera. Ada tampilan baru berupa LiDAR di mobil tersebut #detikOto #BYD https://t.co/DPUZtwU4GC,byd mobil listrik byd atto baru china versi hatchback listrik jual mama byd seagull tangkap kamera tampil lidar mobil,5,Positif
Twitter,Selain itu bisa juga PEGANG Kebayang kan kalau udah pegang motor listrik baru rasanya pengen langsung gas jalan ️ Tukar poinmu buat kesempatan menangin Polytron Fox 350 &amp; hadiah lainnya https://t.co/weYSb0KQr2 #CekDuluDiBlibli #NoBlablaDiBlibli #crmx https://t.co/JuZJ0FlryC,pegang bayang udah pegang motor listrik ken langsung gas jalan tukar poin sempat menangin polytron fox amp hadiah,7,Positif
Twitter,Rugi Terus Honda Matikan 3 Mobil Listrik Sebelum Lahir https://t.co/42ysey2n1O,rugi honda mati mobil listrik lahir,3,Positif
Twitter,PLN memproyeksikan jumlah pemudik yang menggunakan kendaraan listrik pada Lebaran 2026 akan mencapai sekitar 23 ribu kendaraan. Angka tersebut meningkat sekitar 1 6 kali lipat dibandingkan periode mudik tahun sebelumnya seiring meningkatnya minat masyarakat terhadap penggunaan https://t.co/Q6qSbftM0F,pln proyeksi mudik kendara listrik lebaran capai ribu kendara angka tingkat kali lipat banding periode mudik iring tingkat minat masyarakat guna,11,Positif
Twitter,PT Kawasaki Motor Indonesia menyatakan motor listrik Kawasaki Ninja e-1 dan Kawasaki Z e-1 masih dijual di Indonesia. Namun penjualannya tidak massal karena menggunakan sistem pemesanan. Baca Selengkapnya https://t.co/PD8QLwQ2zw ~NA #Kawasaki #NinjaE1 #ZE1 #MotorListrik https://t.co/UV6dFL8BT3,pt kawasaki motor indonesia motor listrik kawasaki ninja e kawasaki z e jual indonesia jual massal sistem mesan baca lengkap na,3,Positif
Twitter,Jangan Khawatir Mudik Pakai Mobil Listrik PLN Nambah SPKLU 2x Lipat https://t.co/Ht01Aajy5g,khawatir mudik pakai mobil listrik pln nambah spklu x lipat,-1,Negatif
Twitter,Kalau BBM benar-benar makin terbatas mungkin kendaraan listrik memang bukan pilihan lagi tapi keharusan yah?? Foto ini saya ambil di China. Mayoritas motor di jalan sudah listrik semua. Tanpa suara mesin. Tanpa asap knalpot. Menurut kalian Indonesia bakal sampai ke tahap https://t.co/xENjfhgI8y,bbm benarbenar batas kendara listrik pilih harus yah foto ambil china mayoritas motor jalan listrik suara mesin asap knalpot indonesia tahap,-10,Negatif
Twitter,ALVA Klaim Konsumen Mulai Terbiasa Beli Motor Listrik Tanpa Subsidi https://t.co/rUbGBskmi3,alva klaim konsumen biasa beli motor listrik subsidi,4,Positif
Twitter,I wish it was just a story telling bruh. Listrik dari November dah bisa kebeli motor. https://t.co/TiyTT95QxI,i wish it was just a story telling bruh listrik november dah kebel motor,-3,Negatif
Twitter,ingfo dong.. kalo mudik naik mobil listrik tapi beda pulau enaknya pake casan ugreen apa casan mito? ,ingfo mudik mobil listrik beda pulau enak pakai cas ugreen cas mito,1,Positif
Twitter,Honda ikut meratapi penyesalan miliaran Dolar karena main di kendaraan listrik dengan kerugian sampai $15 7 miliar. Bergabung dengan Stellantis ($26 miliar) Ford ($19 5 miliar) dan GM ($6 miliar) yang telah lebih dulu. sekitar $67 miliar yang secara kolektif hangus karena tidak https://t.co/5JzKszlPe1,honda ratap sesal miliar dolar main kendara listrik rugi miliar gabung stellantis miliar ford miliar gm miliar miliar kolektif hangus,-13,Negatif
Twitter,Gardu PLN di depan Bank BPD Wirobrajan malam tadi terbakar. Api sudah terkuasai. Listrik mati dari perempatan Wirobrajan hingga Bugisan. PLN sedang melakukan penggantian trafo yang terbakar. Mobil PLN berjejer sapanjang Wirobrajan sampai Patangpuluhan.,gardu pln bank bpd wirobrajan malam bakar api asai listrik mati empat wirobrajan bugisan pln ganti trafo bakar mobil pln jejer sapanjang wirobrajan patangpuluhan,13,Positif
Twitter,@HumorJonTampan pakkk..itu korban banjir sumatra mbok diurus dulu sampe bener2 mereka hidup normal lagi.. kok ngoyoworo terus ga napak tanah. yg mbg lah yg mobil india lah.. yg listrik surya lah.. jauh amat pak. yg didepan mata bukan diberesin dulu sebaik2nya,pakitu korban banjir sumatra mbok urus sampe bener hidup normal ngoyoworo napak tanah mbg mobil india listrik surya depan mata resin,5,Positif
Twitter,Penjualan Mobil Listrik di IIMS 2026 Naik 30 Persen Lampaui Target https://t.co/LUuqyRTBS3 https://t.co/O3dfwtEJaU,jual mobil listrik iims persen lampau target,4,Positif
Twitter,Ini desainernya Mercy kepikiran apa ya pas ngedesain VLE ini? Baterenya 115 kWh dan punya range 700 km ada dua trim yang bakal dijual VLE 300 dan VLE 400 4MATIC yang punya motor listrik dengan tenaga 409 HP. Harganya mulai dari 79.000 euro. https://t.co/08Az8eM58Q,desainer mercy pikir ya pas ngedesain vle baterenya kwh range trim jual vle vle matic motor listrik tenaga hp harga euro,15,Positif
Twitter,@astrienova_ @alisyarief Mobil listrik juga menggoda lho,mobil listrik goda lho,3,Positif
Twitter,@Tan_Mar3M Apa mobil listrik begitu menggoda???,mobil listrik goda,3,Positif
Twitter,BYD Perkenalkan Teknologi Baterai Baru dan Siapkan Posko Mudik untuk Pengguna EV https://t.co/V0ObbnmzqP lewat @JKTOne.com,byd kenal teknologi baterai siap posko mudik guna ev com,-1,Negatif
Twitter,Suzuki Perkuat Pasar Mobil Listrik di Indonesia lewat e-Vitara https://t.co/jT2pPrS4Go https://t.co/eMCvkXtSQN,suzuki kuat pasar mobil listrik indonesia evitara,3,Positif
Twitter,PT Hyundai Motors Indonesia memperkenalkan mobil listrik terbaru Ioniq 9 di N Brand Experience Center SCBD Jakarta Selatan. Baca Selengkapnya https://t.co/gzsXXJ0Z74 ~NA #HyundaiIoniq9 #MobilListrik #HyundaiIndonesia #EV https://t.co/1un37P6Q8W,pt hyundai motors indonesia kenal mobil listrik baru ioniq n brand experience center scbd jakarta selatan baca lengkap na,9,Positif
Twitter,Mobil listrik juga mulai dilirik untuk perjalanan jarak jauh termasuk mudik Lebaran karena biaya energi lebih hemat. Penambahan SPKLU di berbagai wilayah turut meningkatkan kepercayaan pengguna untuk perjalanan antarkota. #RamadandiTikTok #MobilListrik #Gaikindo,mobil listrik lirik jalan jarak mudik lebaran biaya energi hemat tambah spklu wilayah tingkat percaya guna jalan antarkota,15,Positif
Twitter,Kukuh Kumara Sekretaris Jenderal Gabungan Industri Kendaraan Bermotor Indonesia mengatakan tren mobil listrik tetap tumbuh secara tahunan meski pasar otomotif sedang melemah. #RamadandiTikTok #MobilListrik #Gaikindo,kukuh mara sekretaris jenderal gabung industri kendara motor indonesia tren mobil listrik tumbuh tahun pasar otomotif lemah,-3,Negatif
Twitter,Pasar mobil listrik di Indonesia pada awal 2026 mulai menunjukkan perkembangan. Data Gabungan Industri Kendaraan Bermotor Indonesia mencatat penjualan mobil listrik dari pabrik ke dealer pada Januari 2026 mencapai 10.061 unit. #RamadandiTikTok #MobilListrik #Gaikindo https://t.co/sRe6Kp1YtI,pasar mobil listrik indonesia kembang data gabung industri kendara motor indonesia catat jual mobil listrik pabrik dealer januari capai unit,-2,Negatif
Twitter,Dengan tenaga listrik yang lebih besar di mobil terbaru Chief Championship Officer Alberto Longo menyebut Formula 1 - balapan yang ia gemari - sedang membuat kesalahan dari regulasi barunya. Setuju sama komentar terhadap Formula E dengan steroid ini? #FormulaE #ABBFormulaE https://t.co/tZCx2BSpFu,tenaga listrik mobil baru chief championship officer alberto longo sebut formula balap gemar salah regulasi baru tuju komentar formula e steroid,11,Positif
Twitter,Rest Area Km 19 Tol Jogja-Solo Sediakan SPKLU untuk Pemudik https://t.co/5JMsg1Mfol https://t.co/8v2cYosgCL,rest area tol jogjasolo sedia spklu mudik,-1,Negatif
Twitter,Pemilik motor listrik disarankan menyimpan baterai di level 40 50% saat ditinggal mudik agar tetap aman dan awet. Baca Selengkapnya https://t.co/qureHxm17D ~NA #MotorListrik #PerawatanMotor #BateraiAman #Mudik2026 https://t.co/uSGqAIOdB7,milik motor listrik saran simpan baterai level tinggal mudik aman awet baca lengkap na,4,Positif
Twitter,Penetrasi mobil listrik di Indonesia terus melaju pesat dalam beberapa tahun terakhir. Dukungan kebijakan pemerintah dan meningkatnya minat masyarakat membuat jumlah kendaraan listrik di Tanah Air terus bertambah. Simak datanya berikut ini! #detikOto #MobilListrik https://t.co/dyb7mqzQJ9,penetrasi mobil listrik indonesia laju pesat dukung bijak perintah tingkat minat masyarakat kendara listrik tanah air tambah simak data,18,Positif
Twitter,Naik ojol pake motor listrik lewat jalan sepi gue diem abangnya diem motor nya diem jalanannya juga diem belom pernah sesunyi ini dalam hidup,ojol pakai motor listrik jalan sepi gue diem abang diem motor nya diem jalan diem bom sunyi hidup,9,Positif
Twitter,@PintuID Saya hold TSLAx NVDAx dan PLTRON karena ketiganya adalah teknologi yang sangat kuat di masa depan. Tesla memimpin inovasi mobil listrik dan energi NVIDIA memimpin perkembangan AI dan chip GPU sementara Palantir berkembang pesat dalam teknologi data dan AI #AplikasiPintu https://t.co/AEiBFbuzIO,hold tslax nvdax pltron tiga teknologi kuat tesla pimpin inovasi mobil listrik energi nvidia pimpin kembang ai chip gpu palantir kembang pesat teknologi data ai,16,Positif
Twitter,BYD kembali menghadirkan inovasi terbaru di industri kendaraan listrik melalui Blade Battery Generasi Kedua dan teknologi FLASH Charging. #byd #mobil @BYDCompany https://t.co/U1RJSEj1dY,byd hadir inovasi baru industri kendara listrik blade battery generasi teknologi flash charging,3,Positif
Twitter,Kabar yang dinanti banyak pencari kerja akhirnya semakin dekat. Pembangunan pabrik mobil listrik milik BYD di Subang Jawa Barat disebut telah memasuki tahap persiapan akhir. https://t.co/33Vimd9wT3,kabar nanti cari kerja bangun pabrik mobil listrik milik byd subang jawa barat pasuk tahap siap,3,Positif
Twitter,Jelang Mudik Lebaran 2026 PLN Cek Kesiapan SPKLU Jalur Surabaya-Bali https://t.co/CzJotTynAk,jelang mudik lebaran pln cek kesiap spklu jalur surabayabali,-8,Negatif
Twitter,Tips agar Mobil Listrik Lebih Efisien Saat Dipakai Mudik ~NA Klik untuk baca: https://t.co/45Yk97AZPL,tips mobil listrik efisien pakai mudik na klik baca,9,Positif
Twitter,Berapa Banyak Mobil Listrik Bisa Isi Daya SPKLU di Tol Saat Mudik? ~NA Klik untuk baca: https://t.co/a6bhIAEk1r,mobil listrik isi daya spklu tol mudik na klik baca,3,Positif
Twitter,Tips Berkendara Nyaman dan Efisien dengan Mobil Listrik Mungil ~NA Klik untuk baca: https://t.co/WyUXUrQEj7,tips kendara nyaman efisien mobil listrik mungil na klik baca,19,Positif
Twitter,Perhatikan 6 Hal Berikut Sebelum Tinggalkan Motor Listrik Saat Libur Lebaran https://t.co/5UBPpJTGS2,perhati tinggal motor listrik libur lebaran,4,Positif
Twitter,Nikmati serunya karaoke di V2L Corner dengan teknologi V2L dari mobil listrik BYD. Hiburan seru dengan listrik langsung dari mobil. #BYDHakaKarebosi #BYDIndonesia #V2L https://t.co/tnT48PaOEO,nikmat seru karaoke vl corner teknologi vl mobil listrik byd hibur seru listrik langsung mobil,18,Positif
Twitter,@innovacommunity udah dibilang mobil listrik itu barang elektronik ky hp lah,udah bilang mobil listrik barang elektronik ky hp,1,Positif
Twitter,Pemerintah Bakal Tambah Charger Mobil Listrik untuk Mudik Lebaran 2026 https://t.co/cRbrCRAWfL,perintah charger mobil listrik mudik lebaran,-2,Negatif
Twitter,@f1speed_indo BYD ini produsen mobil listrik kan? Kenapa gak pertimbangin ke Formula E aja secara branding dan marketing gak masuk kalau ke F1,byd produsen mobil listrik gak pertimbangin formula e branding marketing gak masuk f,-2,Negatif
Twitter,Bengkel Gas Monkey Garage merubah motor listrik LiveWire dari Harley-Davidson menjadi motor bergaya chopper tapi dengan sentuhan futuristis. Baca Selengkapnya https://t.co/jHG1LVTePK ~NA #LiveWire #ChopperFuturistis #GasMonkeyGarage #MotorListrik #HarleyDavidson https://t.co/fqgsxLaG17,bengkel gas monkey garage rubah motor listrik livewire harleydavidson motor gaya chopper sentuh futuristis baca lengkap na,2,Positif
Twitter,Mobil listrik itu mmg idealnya dipakai sampai bobrok. Jgn mikirin resale value klo kata mami waktu beli ioniq anggap aja mobil habis dimakan.,mobil listrik mmg ideal pakai bobrok jgn mikirin resale value klo mami beli ioniq anggap mobil habis makan,3,Positif
Twitter,Strategi Merawat Motor Listrik di Rumah agar Tetap Prima Selama Mudik https://t.co/9xrSdtEOLz https://t.co/UxU1FAALbt,strategi rawat motor listrik rumah prima mudik,7,Positif
Twitter,Pemerintah juga menyiapkan skema insentif untuk mempercepat konversi kendaraan tersebut meski besaran dan bentuk bantuannya masih dibahas oleh satuan tugas transisi energi. Selain dukungan insentif pemerintah menilai kesiapan infrastruktur seperti jaringan pengisian kendaraan,perintah skema insentif cepat konversi kendara besar bentuk bantu bahas satu tugas transisi energi dukung insentif perintah nilai kesiap infrastruktur jaring isi kendara,41,Positif
Twitter,Pemerintah melalui Menteri ESDM Bahlil Lahadalia menyiapkan program konversi 120 juta sepeda motor berbahan bakar bensin menjadi motor listrik secara bertahap mulai 2026. Program ini merupakan bagian dari agenda transisi energi nasional yang dibahas bersama Presiden Prabowo,perintah menteri esdm bahlil lahadalia program konversi juta sepeda motor bahan bakar bensin motor listrik tahap program agenda transisi energi nasional bahas presiden prabowo,8,Positif
Twitter,Cara Cek Lokasi SPKLU Terdekat saat Mudik Nanti Bisa Gunakan PLN Mobile hingga Google Maps https://t.co/Z4V5ehZNyT,cek lokasi spklu dekat mudik pln mobile google maps,-6,Negatif
Twitter,Cara Menghemat Daya Mobil Listrik saat Mudik Lebaran 2026 ~NA Klik untuk baca: https://t.co/XMrPXaI6Xs,hemat daya mobil listrik mudik lebaran na klik baca,5,Positif
Twitter,Changan Lumin: Desain Imut Mobil Listrik Mini Perkotaan ~NA Klik untuk baca: https://t.co/67BGa6sGZw,changan lumin desain imut mobil listrik mini kota na klik baca,6,Positif
Twitter,BYD sedang mempertimbangkan untuk masuk ke dunia motorsport internasional seperti F1 guna meningkatkan daya tarik global mereknya. Opsi yang dipertimbangkan antara lain membangun tim sendiri atau mengakuisisi tim yang sudah ada. Namun langkah tersebut berpotensi sangat mahal https://t.co/cSinmbZjk4,byd timbang masuk dunia motorsport internasional f tingkat daya tarik global merek opsi timbang bangun tim akuisisi tim langkah potensi mahal,1,Positif
Twitter,Di tengah global oil shock spt saat ini makin urgen buat build renewable energy. China probably yg paling terdepan dlm aspek ini. Energi matahari China sdh ada 500 GW!! Cukup banget buat seluruh RI yg listriknya hnya 100 GW. Energi angin China 400 GW. Energi PLTA China lbh https://t.co/P1gsKENgAe,global oil shock spt urgen build renewable energy china probably depan dlm aspek energi matahari china sdh gw banget ri listrik hnya gw energi angin china gw energi plta china,5,Positif
Twitter,Team Principal Williams James Vowles mengatakan ada sekitar 4 5 proposal yang sedang dibahas untuk memperbaiki mobil F1 regulasi 2026 yang dianggap kekurangan energi baterai. Masalah ini terlihat jelas di GP Australia karena sedikit zona pengereman membuat mobil sulit mengisi https://t.co/x26Tqp5EFx,team principal williams james vowles proposal bahas baik mobil f regulasi anggap kurang energi baterai gp australia zona rem mobil sulit isi,2,Positif
Twitter,Berbeda dengan mobil bensin harga jual mobil listrik bekas sangat anjlok di Indonesia. Bahkan depresiasinya bisa tembus 50 persen hanya dalam 3-4 tahun Sebenernya apa biang keroknya? #detikOto #MobilListrikBekas https://t.co/zmL5Y1fDY3,beda mobil bensin harga jual mobil listrik bekas anjlok indonesia depresiasi tembus persen sebenernya biang kerok,7,Positif
Twitter,Motor Listrik Honda Ini Dijual Murah Diskon Tembus Rp 24 Juta https://t.co/BbALgVj5e1,motor listrik honda jual murah diskon tembus rp juta,11,Positif
Twitter,Pemerintah menyiapkan insentif konversi motor bensin menjadi motor listrik untuk mempercepat transisi energi dan mengurangi ketergantungan BBM. Langkah ini juga menjadi strategi menghadapi fluktuasi harga energi dunia. #bahlillahadalia #darirakyatuntukenergi #viral #esdmfu https://t.co/3OD6qZ1eK0,perintah insentif konversi motor bensin motor listrik cepat transisi energi kurang gantung bbm langkah strategi hadap fluktuasi harga energi dunia,14,Positif
